Date,Open,High,Low,Close,Adj Close,Volume
2017-03-20,35.099998474121094,35.375,35.057498931884766,35.3650016784668,33.638858795166016,86168000
2017-03-21,35.52750015258789,35.70000076293945,34.932498931884766,34.959999084472656,33.253631591796875,158119600
2017-03-22,34.962501525878906,35.400001525878906,34.939998626708984,35.35499954223633,33.62934875488281,103440800
2017-03-23,35.314998626708984,35.39500045776367,35.15250015258789,35.22999954223633,33.51045608520508,81385200
2017-03-24,35.375,35.435001373291016,35.087501525878906,35.15999984741211,33.443870544433594,89582400
2017-03-27,34.84749984741211,35.30500030517578,34.654998779296875,35.220001220703125,33.50094223022461,94300400
2017-03-28,35.227500915527344,36.0099983215332,35.154998779296875,35.95000076293945,34.195308685302734,133499200
2017-03-29,35.91999816894531,36.122501373291016,35.79750061035156,36.029998779296875,34.271400451660156,116760000
2017-03-30,36.04750061035156,36.125,35.875,35.98249816894531,34.226219177246094,84829200
2017-03-31,35.93000030517578,36.067501068115234,35.752498626708984,35.915000915527344,34.162017822265625,78646800
2017-04-03,35.9275016784668,36.029998779296875,35.76250076293945,35.92499923706055,34.1715202331543,79942800
2017-04-04,35.8125,36.22249984741211,35.79249954223633,36.192501068115234,34.42597579956055,79565600
2017-04-05,36.05500030517578,36.3650016784668,35.95249938964844,36.005001068115234,34.247623443603516,110871600
2017-04-06,36.0724983215332,36.130001068115234,35.86249923706055,35.915000915527344,34.162017822265625,84596000
2017-04-07,35.932498931884766,36.04499816894531,35.817501068115234,35.834999084472656,34.08591842651367,66688800
2017-04-10,35.900001525878906,35.970001220703125,35.724998474121094,35.79249954223633,34.04549789428711,75733600
2017-04-11,35.73500061035156,35.837501525878906,35.01499938964844,35.407501220703125,33.67928695678711,121517600
2017-04-12,35.400001525878906,35.537498474121094,35.252498626708984,35.45000076293945,33.71971130371094,81400000
2017-04-13,35.477500915527344,35.595001220703125,35.26250076293945,35.26250076293945,33.54136276245117,71291600
2017-04-17,35.369998931884766,35.470001220703125,35.217498779296875,35.45750045776367,33.72685241699219,66328400
2017-04-18,35.352500915527344,35.5099983215332,35.27750015258789,35.29999923706055,33.5770378112793,58790000
2017-04-19,35.470001220703125,35.5,35.11249923706055,35.16999816894531,33.45337677001953,69313600
2017-04-20,35.30500030517578,35.72999954223633,35.290000915527344,35.61000061035156,33.87190628051758,93278400
2017-04-21,35.61000061035156,35.66999816894531,35.462501525878906,35.567501068115234,33.83147430419922,69283600
2017-04-24,35.875,35.98749923706055,35.79499816894531,35.90999984741211,34.15726852416992,68537200
2017-04-25,35.977500915527344,36.224998474121094,35.967498779296875,36.13249969482422,34.368900299072266,75486000
2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,34.16677474975586,80164800
2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,34.192935943603516,56985200
2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,34.159637451171875,83441600
